joint_lock,aa_config,n_runs,qd_score,qd_score_std,total_successful_grasps,total_successful_grasps_std,total_robust_grasps,total_robust_grasps_std,all_robust_grasps_count,all_robust_grasps_count_std,success_rate,success_rate_std,robust_success_rate,robust_success_rate_std,success_archive_coverage,success_archive_coverage_std,diversity_knn,diversity_knn_std,avg_fitness,avg_fitness_std,max_fitness,max_fitness_std,runtime,runtime_std,n_evaluations,n_evaluations_std
lock_middle,default,1,733.0,0.0,927.0,0.0,151.0,0.0,1018.0,0.0,8.598168060533652,0.0,1.3998407009159697,0.0,0.27026239067055396,0.0,0.014807473738522776,0.0,0.790722761596548,0.0,2.0,0.0,397.7386271953583,0.0,50220.0,0.0
lock_ring_little,default,1,727.0,0.0,682.0,0.0,282.0,0.0,2479.0,0.0,6.441656710473914,0.0,2.6622859418558344,0.0,0.19883381924198248,0.0,0.017108681597168322,0.0,1.065982404692082,0.0,2.0,0.0,422.989159822464,0.0,50220.0,0.0
lock_index_middle_little,mid,1,724.0,0.0,657.0,0.0,197.0,0.0,3169.0,0.0,9.848665870171248,0.0,2.953006770211071,0.0,0.19154518950437316,0.0,0.013524571471605453,0.0,1.1019786910197868,0.0,2.0,0.0,702.7917230129242,0.0,50220.0,0.0
lock_index_ring_little,default,1,717.0,0.0,792.0,0.0,196.0,0.0,2330.0,0.0,13.9705296694544,0.0,3.45679012345679,0.0,0.23090379008746356,0.0,0.014403169168479227,0.0,0.9053030303030303,0.0,2.0,0.0,424.7433009147644,0.0,50220.0,0.0
lock_index_middle_little,rest,1,675.0,0.0,590.0,0.0,192.0,0.0,2045.0,0.0,8.379131819992034,0.0,2.726005575467941,0.0,0.17201166180758018,0.0,0.013900305004602192,0.0,1.1440677966101696,0.0,2.0,0.0,394.3246920108795,0.0,50220.0,0.0
lock_index_ring,default,1,646.0,0.0,541.0,0.0,269.0,0.0,2069.0,0.0,5.886101154918359,0.0,2.9251294305057747,0.0,0.1577259475218659,0.0,0.014067580013659268,0.0,1.1940850277264325,0.0,2.0,0.0,380.2237620353699,0.0,50220.0,0.0
lock_index_little,low,1,638.0,0.0,692.0,0.0,191.0,0.0,1592.0,0.0,7.027080844285146,0.0,1.9394663480684984,0.0,0.20174927113702623,0.0,0.015584242719471198,0.0,0.9219653179190751,0.0,2.0,0.0,369.06163787841797,0.0,50220.0,0.0
lock_little,max,1,591.0,0.0,775.0,0.0,190.0,0.0,2279.0,0.0,7.337714058144165,0.0,1.7980884109916366,0.0,0.2259475218658892,0.0,0.017806006656701855,0.0,0.7625806451612903,0.0,2.0,0.0,402.69744062423706,0.0,50220.0,0.0
lock_index,low,1,590.0,0.0,752.0,0.0,169.0,0.0,1271.0,0.0,9.478295499800875,0.0,2.1286340103544403,0.0,0.21924198250728866,0.0,0.015468355402637291,0.0,0.7845744680851063,0.0,2.0,0.0,413.3241500854492,0.0,50220.0,0.0
lock_middle_little,mid,1,576.0,0.0,788.0,0.0,142.0,0.0,1237.0,0.0,9.444444444444445,0.0,1.7005177220230983,0.0,0.22973760932944606,0.0,0.01591539082699446,0.0,0.7309644670050761,0.0,2.0,0.0,409.6025199890137,0.0,50220.0,0.0
lock_index_ring,max,1,540.0,0.0,573.0,0.0,163.0,0.0,2540.0,0.0,7.361608920748705,0.0,2.0927917164476306,0.0,0.16705539358600582,0.0,0.015871286247665425,0.0,0.9424083769633508,0.0,2.0,0.0,369.25032806396484,0.0,50220.0,0.0
